ProductKey,ProductName,ProductNumber,Color,Size,StandardCost,ListPrice,ProductLine,Class,Style,ProductSubcategoryKey,ProductCategoryKey,CategoryName
937,HL Mountain Pedal,PD-M562,Silver/Black,,35.9596,80.99,M,H,,13,2,Components
938,LL Road Pedal,PD-R347,Silver/Black,,17.9776,40.49,R,L,,13,2,Components
939,ML Road Pedal,PD-R563,Silver/Black,,27.568,62.09,R,M,,13,2,Components
940,HL Road Pedal,PD-R853,Silver/Black,,35.9596,80.99,R,H,,13,2,Components
945,Front Derailleur,FD-2342,Silver,,40.6216,91.49,,,,9,2,Components
948,Front Brakes,FB-9873,Silver,,47.286,106.5,,,,6,2,Components
949,LL Crankset,CS-4759,Black,,77.9176,175.49,,L,,8,2,Components
950,ML Crankset,CS-6583,Black,,113.8816,256.49,,M,,8,2,Components
951,HL Crankset,CS-9183,Black,,179.8156,404.99,,H,,8,2,Components
994,LL Bottom Bracket,BB-7421,,,23.9716,53.99,,L,,5,2,Components
995,ML Bottom Bracket,BB-8107,,,44.9506,101.24,,M,,5,2,Components
996,HL Bottom Bracket,BB-9108,,,53.9416,121.49,,H,,5,2,Components
797,"Road-550-W Yellow, 38",BK-R64Y-38,Yellow,38,713.0798,1120.49,R,M,W,2,1,Bikes
798,"Road-550-W Yellow, 40",BK-R64Y-40,Yellow,40,713.0798,1120.49,R,M,W,2,1,Bikes
799,"Road-550-W Yellow, 42",BK-R64Y-42,Yellow,42,713.0798,1120.49,R,M,W,2,1,Bikes
800,"Road-550-W Yellow, 44",BK-R64Y-44,Yellow,44,713.0798,1120.49,R,M,W,2,1,Bikes
801,"Road-550-W Yellow, 48",BK-R64Y-48,Yellow,48,713.0798,1120.49,R,M,W,2,1,Bikes
822,"ML Road Frame-W - Yellow, 38",FR-R72Y-38,Yellow,38,360.9428,594.83,R,M,W,14,2,Components
833,"ML Road Frame-W - Yellow, 40",FR-R72Y-40,Yellow,40,360.9428,594.83,R,M,W,14,2,Components
834,"ML Road Frame-W - Yellow, 42",FR-R72Y-42,Yellow,42,360.9428,594.83,R,M,W,14,2,Components
835,"ML Road Frame-W - Yellow, 44",FR-R72Y-44,Yellow,44,360.9428,594.83,R,M,W,14,2,Components
836,"ML Road Frame-W - Yellow, 48",FR-R72Y-48,Yellow,48,360.9428,594.83,R,M,W,14,2,Components
904,"ML Mountain Frame-W - Silver, 40",FR-M63S-40,Silver,40,199.3757,364.09,M,M,W,12,2,Components
905,"ML Mountain Frame-W - Silver, 42",FR-M63S-42,Silver,42,199.3757,364.09,M,M,W,12,2,Components
906,"ML Mountain Frame-W - Silver, 46",FR-M63S-46,Silver,46,199.3757,364.09,M,M,W,12,2,Components
942,"ML Mountain Frame-W - Silver, 38",FR-M63S-38,Silver,38,199.3757,364.09,M,M,W,12,2,Components
973,"Road-350-W Yellow, 40",BK-R79Y-40,Yellow,40,1082.51,1700.99,R,M,W,2,1,Bikes
974,"Road-350-W Yellow, 42",BK-R79Y-42,Yellow,42,1082.51,1700.99,R,M,W,2,1,Bikes
975,"Road-350-W Yellow, 44",BK-R79Y-44,Yellow,44,1082.51,1700.99,R,M,W,2,1,Bikes
976,"Road-350-W Yellow, 48",BK-R79Y-48,Yellow,48,1082.51,1700.99,R,M,W,2,1,Bikes
980,"Mountain-400-W Silver, 38",BK-M38S-38,Silver,38,419.7784,769.49,M,M,W,1,1,Bikes
981,"Mountain-400-W Silver, 40",BK-M38S-40,Silver,40,419.7784,769.49,M,M,W,1,1,Bikes
982,"Mountain-400-W Silver, 42",BK-M38S-42,Silver,42,419.7784,769.49,M,M,W,1,1,Bikes
983,"Mountain-400-W Silver, 46",BK-M38S-46,Silver,46,419.7784,769.49,M,M,W,1,1,Bikes
747,"HL Mountain Frame - Black, 38",FR-M94B-38,Black,38,739.041,1349.6,M,H,U,12,2,Components
748,"HL Mountain Frame - Silver, 38",FR-M94S-38,Silver,38,747.2002,1364.5,M,H,U,12,2,Components
814,"ML Mountain Frame - Black, 38",FR-M63B-38,Black,38,185.8193,348.76,M,M,U,12,2,Components
943,"LL Mountain Frame - Black, 40",FR-M21B-40,Black,40,136.785,249.79,M,L,U,12,2,Components
944,"LL Mountain Frame - Silver, 40",FR-M21S-40,Silver,40,144.5938,264.05,M,L,U,12,2,Components
680,"HL Road Frame - Black, 58",FR-R92B-58,Black,58,1059.31,1431.5,R,H,U,14,2,Components
706,"HL Road Frame - Red, 58",FR-R92R-58,Red,58,1059.31,1431.5,R,H,U,14,2,Components
717,"HL Road Frame - Red, 62",FR-R92R-62,Red,62,868.6342,1431.5,R,H,U,14,2,Components
718,"HL Road Frame - Red, 44",FR-R92R-44,Red,44,868.6342,1431.5,R,H,U,14,2,Components
719,"HL Road Frame - Red, 48",FR-R92R-48,Red,48,868.6342,1431.5,R,H,U,14,2,Components
720,"HL Road Frame - Red, 52",FR-R92R-52,Red,52,868.6342,1431.5,R,H,U,14,2,Components
721,"HL Road Frame - Red, 56",FR-R92R-56,Red,56,868.6342,1431.5,R,H,U,14,2,Components
722,"LL Road Frame - Black, 58",FR-R38B-58,Black,58,204.6251,337.22,R,L,U,14,2,Components
723,"LL Road Frame - Black, 60",FR-R38B-60,Black,60,204.6251,337.22,R,L,U,14,2,Components
724,"LL Road Frame - Black, 62",FR-R38B-62,Black,62,204.6251,337.22,R,L,U,14,2,Components
725,"LL Road Frame - Red, 44",FR-R38R-44,Red,44,187.1571,337.22,R,L,U,14,2,Components
726,"LL Road Frame - Red, 48",FR-R38R-48,Red,48,187.1571,337.22,R,L,U,14,2,Components
727,"LL Road Frame - Red, 52",FR-R38R-52,Red,52,187.1571,337.22,R,L,U,14,2,Components
728,"LL Road Frame - Red, 58",FR-R38R-58,Red,58,187.1571,337.22,R,L,U,14,2,Components
729,"LL Road Frame - Red, 60",FR-R38R-60,Red,60,187.1571,337.22,R,L,U,14,2,Components
730,"LL Road Frame - Red, 62",FR-R38R-62,Red,62,187.1571,337.22,R,L,U,14,2,Components
731,"ML Road Frame - Red, 44",FR-R72R-44,Red,44,352.1394,594.83,R,M,U,14,2,Components
732,"ML Road Frame - Red, 48",FR-R72R-48,Red,48,352.1394,594.83,R,M,U,14,2,Components
733,"ML Road Frame - Red, 52",FR-R72R-52,Red,52,352.1394,594.83,R,M,U,14,2,Components
734,"ML Road Frame - Red, 58",FR-R72R-58,Red,58,352.1394,594.83,R,M,U,14,2,Components
735,"ML Road Frame - Red, 60",FR-R72R-60,Red,60,352.1394,594.83,R,M,U,14,2,Components
736,"LL Road Frame - Black, 44",FR-R38B-44,Black,44,204.6251,337.22,R,L,U,14,2,Components
737,"LL Road Frame - Black, 48",FR-R38B-48,Black,48,204.6251,337.22,R,L,U,14,2,Components
738,"LL Road Frame - Black, 52",FR-R38B-52,Black,52,204.6251,337.22,R,L,U,14,2,Components
739,"HL Mountain Frame - Silver, 42",FR-M94S-42,Silver,42,747.2002,1364.5,M,H,U,12,2,Components
740,"HL Mountain Frame - Silver, 44",FR-M94S-44,Silver,44,706.811,1364.5,M,H,U,12,2,Components
741,"HL Mountain Frame - Silver, 48",FR-M94S-52,Silver,48,706.811,1364.5,M,H,U,12,2,Components
742,"HL Mountain Frame - Silver, 46",FR-M94S-46,Silver,46,747.2002,1364.5,M,H,U,12,2,Components
743,"HL Mountain Frame - Black, 42",FR-M94B-42,Black,42,739.041,1349.6,M,H,U,12,2,Components
744,"HL Mountain Frame - Black, 44",FR-M94B-44,Black,44,699.0928,1349.6,M,H,U,12,2,Components
745,"HL Mountain Frame - Black, 48",FR-M94B-48,Black,48,699.0928,1349.6,M,H,U,12,2,Components
746,"HL Mountain Frame - Black, 46",FR-M94B-46,Black,46,739.041,1349.6,M,H,U,12,2,Components
830,"ML Mountain Frame - Black, 40",FR-M63B-40,Black,40,185.8193,348.76,M,M,U,12,2,Components
831,"ML Mountain Frame - Black, 44",FR-M63B-44,Black,44,185.8193,348.76,M,M,U,12,2,Components
832,"ML Mountain Frame - Black, 48",FR-M63B-48,Black,48,185.8193,348.76,M,M,U,12,2,Components
837,"HL Road Frame - Black, 62",FR-R92B-62,Black,62,868.6342,1431.5,R,H,U,14,2,Components
838,"HL Road Frame - Black, 44",FR-R92B-44,Black,44,868.6342,1431.5,R,H,U,14,2,Components
839,"HL Road Frame - Black, 48",FR-R92B-48,Black,48,868.6342,1431.5,R,H,U,14,2,Components
840,"HL Road Frame - Black, 52",FR-R92B-52,Black,52,868.6342,1431.5,R,H,U,14,2,Components
885,"HL Touring Frame - Yellow, 60",FR-T98Y-60,Yellow,60,601.7437,1003.91,T,H,U,16,2,Components
886,"LL Touring Frame - Yellow, 62",FR-T67Y-62,Yellow,62,199.8519,333.42,T,L,U,16,2,Components
887,"HL Touring Frame - Yellow, 46",FR-T98Y-46,Yellow,46,601.7437,1003.91,T,H,U,16,2,Components
888,"HL Touring Frame - Yellow, 50",FR-T98Y-50,Yellow,50,601.7437,1003.91,T,H,U,16,2,Components
889,"HL Touring Frame - Yellow, 54",FR-T98Y-54,Yellow,54,601.7437,1003.91,T,H,U,16,2,Components
890,"HL Touring Frame - Blue, 46",FR-T98U-46,Blue,46,601.7437,1003.91,T,H,U,16,2,Components
891,"HL Touring Frame - Blue, 50",FR-T98U-50,Blue,50,601.7437,1003.91,T,H,U,16,2,Components
892,"HL Touring Frame - Blue, 54",FR-T98U-54,Blue,54,601.7437,1003.91,T,H,U,16,2,Components
893,"HL Touring Frame - Blue, 60",FR-T98U-60,Blue,60,601.7437,1003.91,T,H,U,16,2,Components
895,"LL Touring Frame - Blue, 50",FR-T67U-50,Blue,50,199.8519,333.42,T,L,U,16,2,Components
896,"LL Touring Frame - Blue, 54",FR-T67U-54,Blue,54,199.8519,333.42,T,L,U,16,2,Components
897,"LL Touring Frame - Blue, 58",FR-T67U-58,Blue,58,199.8519,333.42,T,L,U,16,2,Components
898,"LL Touring Frame - Blue, 62",FR-T67U-62,Blue,62,199.8519,333.42,T,L,U,16,2,Components
899,"LL Touring Frame - Yellow, 44",FR-T67Y-44,Yellow,44,199.8519,333.42,T,L,U,16,2,Components
900,"LL Touring Frame - Yellow, 50",FR-T67Y-50,Yellow,50,199.8519,333.42,T,L,U,16,2,Components
901,"LL Touring Frame - Yellow, 54",FR-T67Y-54,Yellow,54,199.8519,333.42,T,L,U,16,2,Components
902,"LL Touring Frame - Yellow, 58",FR-T67Y-58,Yellow,58,199.8519,333.42,T,L,U,16,2,Components
903,"LL Touring Frame - Blue, 44",FR-T67U-44,Blue,44,199.8519,333.42,T,L,U,16,2,Components
917,"LL Mountain Frame - Silver, 42",FR-M21S-42,Silver,42,144.5938,264.05,M,L,U,12,2,Components
918,"LL Mountain Frame - Silver, 44",FR-M21S-44,Silver,44,144.5938,264.05,M,L,U,12,2,Components
919,"LL Mountain Frame - Silver, 48",FR-M21S-48,Silver,48,144.5938,264.05,M,L,U,12,2,Components
920,"LL Mountain Frame - Silver, 52",FR-M21S-52,Silver,52,144.5938,264.05,M,L,U,12,2,Components
924,"LL Mountain Frame - Black, 42",FR-M21B-42,Black,42,136.785,249.79,M,L,U,12,2,Components
925,"LL Mountain Frame - Black, 44",FR-M21B-44,Black,44,136.785,249.79,M,L,U,12,2,Components
926,"LL Mountain Frame - Black, 48",FR-M21B-48,Black,48,136.785,249.79,M,L,U,12,2,Components
927,"LL Mountain Frame - Black, 52",FR-M21B-52,Black,52,136.785,249.79,M,L,U,12,2,Components
749,"Road-150 Red, 62",BK-R93R-62,Red,62,2171.2942,3578.27,R,H,U,2,1,Bikes
750,"Road-150 Red, 44",BK-R93R-44,Red,44,2171.2942,3578.27,R,H,U,2,1,Bikes
751,"Road-150 Red, 48",BK-R93R-48,Red,48,2171.2942,3578.27,R,H,U,2,1,Bikes
752,"Road-150 Red, 52",BK-R93R-52,Red,52,2171.2942,3578.27,R,H,U,2,1,Bikes
753,"Road-150 Red, 56",BK-R93R-56,Red,56,2171.2942,3578.27,R,H,U,2,1,Bikes
754,"Road-450 Red, 58",BK-R68R-58,Red,58,884.7083,1457.99,R,M,U,2,1,Bikes
755,"Road-450 Red, 60",BK-R68R-60,Red,60,884.7083,1457.99,R,M,U,2,1,Bikes
756,"Road-450 Red, 44",BK-R68R-44,Red,44,884.7083,1457.99,R,M,U,2,1,Bikes
757,"Road-450 Red, 48",BK-R68R-48,Red,48,884.7083,1457.99,R,M,U,2,1,Bikes
758,"Road-450 Red, 52",BK-R68R-52,Red,52,884.7083,1457.99,R,M,U,2,1,Bikes
759,"Road-650 Red, 58",BK-R50R-58,Red,58,486.7066,782.99,R,L,U,2,1,Bikes
760,"Road-650 Red, 60",BK-R50R-60,Red,60,486.7066,782.99,R,L,U,2,1,Bikes
761,"Road-650 Red, 62",BK-R50R-62,Red,62,486.7066,782.99,R,L,U,2,1,Bikes
762,"Road-650 Red, 44",BK-R50R-44,Red,44,486.7066,782.99,R,L,U,2,1,Bikes
763,"Road-650 Red, 48",BK-R50R-48,Red,48,486.7066,782.99,R,L,U,2,1,Bikes
764,"Road-650 Red, 52",BK-R50R-52,Red,52,486.7066,782.99,R,L,U,2,1,Bikes
765,"Road-650 Black, 58",BK-R50B-58,Black,58,486.7066,782.99,R,L,U,2,1,Bikes
766,"Road-650 Black, 60",BK-R50B-60,Black,60,486.7066,782.99,R,L,U,2,1,Bikes
767,"Road-650 Black, 62",BK-R50B-62,Black,62,486.7066,782.99,R,L,U,2,1,Bikes
768,"Road-650 Black, 44",BK-R50B-44,Black,44,486.7066,782.99,R,L,U,2,1,Bikes
769,"Road-650 Black, 48",BK-R50B-48,Black,48,486.7066,782.99,R,L,U,2,1,Bikes
770,"Road-650 Black, 52",BK-R50B-52,Black,52,486.7066,782.99,R,L,U,2,1,Bikes
771,"Mountain-100 Silver, 38",BK-M82S-38,Silver,38,1912.1544,3399.99,M,H,U,1,1,Bikes
772,"Mountain-100 Silver, 42",BK-M82S-42,Silver,42,1912.1544,3399.99,M,H,U,1,1,Bikes
773,"Mountain-100 Silver, 44",BK-M82S-44,Silver,44,1912.1544,3399.99,M,H,U,1,1,Bikes
774,"Mountain-100 Silver, 48",BK-M82S-48,Silver,48,1912.1544,3399.99,M,H,U,1,1,Bikes
775,"Mountain-100 Black, 38",BK-M82B-38,Black,38,1898.0944,3374.99,M,H,U,1,1,Bikes
776,"Mountain-100 Black, 42",BK-M82B-42,Black,42,1898.0944,3374.99,M,H,U,1,1,Bikes
777,"Mountain-100 Black, 44",BK-M82B-44,Black,44,1898.0944,3374.99,M,H,U,1,1,Bikes
778,"Mountain-100 Black, 48",BK-M82B-48,Black,48,1898.0944,3374.99,M,H,U,1,1,Bikes
779,"Mountain-200 Silver, 38",BK-M68S-38,Silver,38,1265.6195,2319.99,M,H,U,1,1,Bikes
780,"Mountain-200 Silver, 42",BK-M68S-42,Silver,42,1265.6195,2319.99,M,H,U,1,1,Bikes
781,"Mountain-200 Silver, 46",BK-M68S-46,Silver,46,1265.6195,2319.99,M,H,U,1,1,Bikes
782,"Mountain-200 Black, 38",BK-M68B-38,Black,38,1251.9813,2294.99,M,H,U,1,1,Bikes
783,"Mountain-200 Black, 42",BK-M68B-42,Black,42,1251.9813,2294.99,M,H,U,1,1,Bikes
784,"Mountain-200 Black, 46",BK-M68B-46,Black,46,1251.9813,2294.99,M,H,U,1,1,Bikes
785,"Mountain-300 Black, 38",BK-M47B-38,Black,38,598.4354,1079.99,M,M,U,1,1,Bikes
786,"Mountain-300 Black, 40",BK-M47B-40,Black,40,598.4354,1079.99,M,M,U,1,1,Bikes
787,"Mountain-300 Black, 44",BK-M47B-44,Black,44,598.4354,1079.99,M,M,U,1,1,Bikes
788,"Mountain-300 Black, 48",BK-M47B-48,Black,48,598.4354,1079.99,M,M,U,1,1,Bikes
789,"Road-250 Red, 44",BK-R89R-44,Red,44,1518.7864,2443.35,R,H,U,2,1,Bikes
790,"Road-250 Red, 48",BK-R89R-48,Red,48,1518.7864,2443.35,R,H,U,2,1,Bikes
791,"Road-250 Red, 52",BK-R89R-52,Red,52,1518.7864,2443.35,R,H,U,2,1,Bikes
792,"Road-250 Red, 58",BK-R89R-58,Red,58,1554.9479,2443.35,R,H,U,2,1,Bikes
793,"Road-250 Black, 44",BK-R89B-44,Black,44,1554.9479,2443.35,R,H,U,2,1,Bikes
794,"Road-250 Black, 48",BK-R89B-48,Black,48,1554.9479,2443.35,R,H,U,2,1,Bikes
795,"Road-250 Black, 52",BK-R89B-52,Black,52,1554.9479,2443.35,R,H,U,2,1,Bikes
796,"Road-250 Black, 58",BK-R89B-58,Black,58,1554.9479,2443.35,R,H,U,2,1,Bikes
953,"Touring-2000 Blue, 60",BK-T44U-60,Blue,60,755.1508,1214.85,T,M,U,3,1,Bikes
954,"Touring-1000 Yellow, 46",BK-T79Y-46,Yellow,46,1481.9379,2384.07,T,H,U,3,1,Bikes
955,"Touring-1000 Yellow, 50",BK-T79Y-50,Yellow,50,1481.9379,2384.07,T,H,U,3,1,Bikes
956,"Touring-1000 Yellow, 54",BK-T79Y-54,Yellow,54,1481.9379,2384.07,T,H,U,3,1,Bikes
957,"Touring-1000 Yellow, 60",BK-T79Y-60,Yellow,60,1481.9379,2384.07,T,H,U,3,1,Bikes
958,"Touring-3000 Blue, 54",BK-T18U-54,Blue,54,461.4448,742.35,T,L,U,3,1,Bikes
959,"Touring-3000 Blue, 58",BK-T18U-58,Blue,58,461.4448,742.35,T,L,U,3,1,Bikes
960,"Touring-3000 Blue, 62",BK-T18U-62,Blue,62,461.4448,742.35,T,L,U,3,1,Bikes
961,"Touring-3000 Yellow, 44",BK-T18Y-44,Yellow,44,461.4448,742.35,T,L,U,3,1,Bikes
962,"Touring-3000 Yellow, 50",BK-T18Y-50,Yellow,50,461.4448,742.35,T,L,U,3,1,Bikes
963,"Touring-3000 Yellow, 54",BK-T18Y-54,Yellow,54,461.4448,742.35,T,L,U,3,1,Bikes
964,"Touring-3000 Yellow, 58",BK-T18Y-58,Yellow,58,461.4448,742.35,T,L,U,3,1,Bikes
965,"Touring-3000 Yellow, 62",BK-T18Y-62,Yellow,62,461.4448,742.35,T,L,U,3,1,Bikes
966,"Touring-1000 Blue, 46",BK-T79U-46,Blue,46,1481.9379,2384.07,T,H,U,3,1,Bikes
967,"Touring-1000 Blue, 50",BK-T79U-50,Blue,50,1481.9379,2384.07,T,H,U,3,1,Bikes
968,"Touring-1000 Blue, 54",BK-T79U-54,Blue,54,1481.9379,2384.07,T,H,U,3,1,Bikes
969,"Touring-1000 Blue, 60",BK-T79U-60,Blue,60,1481.9379,2384.07,T,H,U,3,1,Bikes
970,"Touring-2000 Blue, 46",BK-T44U-46,Blue,46,755.1508,1214.85,T,M,U,3,1,Bikes
971,"Touring-2000 Blue, 50",BK-T44U-50,Blue,50,755.1508,1214.85,T,M,U,3,1,Bikes
972,"Touring-2000 Blue, 54",BK-T44U-54,Blue,54,755.1508,1214.85,T,M,U,3,1,Bikes
977,"Road-750 Black, 58",BK-R19B-58,Black,58,343.6496,539.99,R,L,U,2,1,Bikes
978,"Touring-3000 Blue, 44",BK-T18U-44,Blue,44,461.4448,742.35,T,L,U,3,1,Bikes
979,"Touring-3000 Blue, 50",BK-T18U-50,Blue,50,461.4448,742.35,T,L,U,3,1,Bikes
984,"Mountain-500 Silver, 40",BK-M18S-40,Silver,40,308.2179,564.99,M,L,U,1,1,Bikes
985,"Mountain-500 Silver, 42",BK-M18S-42,Silver,42,308.2179,564.99,M,L,U,1,1,Bikes
986,"Mountain-500 Silver, 44",BK-M18S-44,Silver,44,308.2179,564.99,M,L,U,1,1,Bikes
987,"Mountain-500 Silver, 48",BK-M18S-48,Silver,48,308.2179,564.99,M,L,U,1,1,Bikes
988,"Mountain-500 Silver, 52",BK-M18S-52,Silver,52,308.2179,564.99,M,L,U,1,1,Bikes
989,"Mountain-500 Black, 40",BK-M18B-40,Black,40,294.5797,539.99,M,L,U,1,1,Bikes
990,"Mountain-500 Black, 42",BK-M18B-42,Black,42,294.5797,539.99,M,L,U,1,1,Bikes
991,"Mountain-500 Black, 44",BK-M18B-44,Black,44,294.5797,539.99,M,L,U,1,1,Bikes
992,"Mountain-500 Black, 48",BK-M18B-48,Black,48,294.5797,539.99,M,L,U,1,1,Bikes
993,"Mountain-500 Black, 52",BK-M18B-52,Black,52,294.5797,539.99,M,L,U,1,1,Bikes
997,"Road-750 Black, 44",BK-R19B-44,Black,44,343.6496,539.99,R,L,U,2,1,Bikes
998,"Road-750 Black, 48",BK-R19B-48,Black,48,343.6496,539.99,R,L,U,2,1,Bikes
999,"Road-750 Black, 52",BK-R19B-52,Black,52,343.6496,539.99,R,L,U,2,1,Bikes
