SalesOrderDetailKey,OrderKey,DateKey,CustomerKey,ProductKey,TerritoryKey,Quantity,UnitPrice,DiscountRate,SalesAmount,StoreKey
77626,61473,20131203,13135,871,9,1,9.990000,0.000000,9.990000,
77656,61486,20131204,29188,871,9,1,9.990000,0.000000,9.990000,
77667,61490,20131204,15637,871,7,1,9.990000,0.000000,9.990000,
77704,61504,20131204,14574,871,6,1,9.990000,0.000000,9.990000,
77760,61525,20131204,13650,871,9,1,9.990000,0.000000,9.990000,
77802,61540,20131205,22176,871,9,1,9.990000,0.000000,9.990000,
77850,61560,20131205,16213,871,6,1,9.990000,0.000000,9.990000,
77999,61614,20131206,11223,871,6,1,9.990000,0.000000,9.990000,
78001,61615,20131206,15197,871,6,1,9.990000,0.000000,9.990000,
78004,61616,20131206,21270,871,1,1,9.990000,0.000000,9.990000,
78052,61636,20131206,12914,871,6,1,9.990000,0.000000,9.990000,
78119,61662,20131207,25001,871,9,1,9.990000,0.000000,9.990000,
78136,61668,20131207,15100,871,8,1,9.990000,0.000000,9.990000,
78143,61672,20131207,12861,871,10,1,9.990000,0.000000,9.990000,
78176,61685,20131207,21425,871,4,1,9.990000,0.000000,9.990000,
78177,61686,20131207,20477,871,4,1,9.990000,0.000000,9.990000,
78226,61708,20131207,12628,871,7,1,9.990000,0.000000,9.990000,
78259,61719,20131207,13651,871,9,1,9.990000,0.000000,9.990000,
78290,61735,20131208,15054,871,8,1,9.990000,0.000000,9.990000,
78299,61741,20131208,22025,871,4,1,9.990000,0.000000,9.990000,
78302,61742,20131208,21328,871,4,1,9.990000,0.000000,9.990000,
78304,61743,20131208,13708,871,6,1,9.990000,0.000000,9.990000,
78306,61744,20131208,20485,871,4,1,9.990000,0.000000,9.990000,
78358,61767,20131208,12179,871,1,1,9.990000,0.000000,9.990000,
78432,61795,20131209,15926,871,8,1,9.990000,0.000000,9.990000,
78456,61804,20131209,23475,871,1,1,9.990000,0.000000,9.990000,
78532,61836,20131209,19730,871,4,1,9.990000,0.000000,9.990000,
78538,61837,20131209,12198,871,1,1,9.990000,0.000000,9.990000,
78543,61838,20131209,14498,871,4,1,9.990000,0.000000,9.990000,
78557,61842,20131209,13626,871,9,1,9.990000,0.000000,9.990000,
78598,61856,20131210,11118,871,9,1,9.990000,0.000000,9.990000,
78638,61873,20131210,17374,871,6,1,9.990000,0.000000,9.990000,
78645,61875,20131210,23261,871,1,1,9.990000,0.000000,9.990000,
78648,61876,20131210,21814,871,1,1,9.990000,0.000000,9.990000,
78650,61877,20131210,20449,871,4,1,9.990000,0.000000,9.990000,
78701,61899,20131210,12719,871,7,1,9.990000,0.000000,9.990000,
78714,61904,20131210,14447,871,1,1,9.990000,0.000000,9.990000,
78783,61933,20131211,21771,871,4,1,9.990000,0.000000,9.990000,
78809,61946,20131211,17374,871,6,1,9.990000,0.000000,9.990000,
78896,61977,20131212,11116,871,9,1,9.990000,0.000000,9.990000,
78905,61980,20131212,17632,871,10,1,9.990000,0.000000,9.990000,
78926,61988,20131212,21724,871,4,1,9.990000,0.000000,9.990000,
78928,61989,20131212,21692,871,1,1,9.990000,0.000000,9.990000,
78932,61991,20131212,27633,871,6,1,9.990000,0.000000,9.990000,
78956,62002,20131212,15908,871,4,1,9.990000,0.000000,9.990000,
78959,62003,20131212,14485,871,4,1,9.990000,0.000000,9.990000,
79049,62044,20131213,14370,871,6,1,9.990000,0.000000,9.990000,
79051,62045,20131213,14091,871,6,1,9.990000,0.000000,9.990000,
79094,62063,20131213,16731,871,6,1,9.990000,0.000000,9.990000,
79103,62067,20131213,13029,871,1,1,9.990000,0.000000,9.990000,
79109,62069,20131213,14656,871,1,1,9.990000,0.000000,9.990000,
79117,62072,20131213,14461,871,1,1,9.990000,0.000000,9.990000,
79131,62078,20131213,11992,871,9,1,9.990000,0.000000,9.990000,
79174,62097,20131214,15695,871,10,1,9.990000,0.000000,9.990000,
79199,62107,20131214,21346,871,4,1,9.990000,0.000000,9.990000,
79201,62108,20131214,21353,871,1,1,9.990000,0.000000,9.990000,
79215,62115,20131214,21726,871,6,1,9.990000,0.000000,9.990000,
79222,62118,20131214,17222,871,7,1,9.990000,0.000000,9.990000,
79251,62129,20131214,15986,871,4,1,9.990000,0.000000,9.990000,
79257,62130,20131214,22117,871,6,1,9.990000,0.000000,9.990000,
79261,62132,20131214,19718,871,1,1,9.990000,0.000000,9.990000,
79337,62165,20131215,28951,871,9,1,9.990000,0.000000,9.990000,
79338,62166,20131215,15240,871,9,1,9.990000,0.000000,9.990000,
79359,62177,20131215,15357,871,8,1,9.990000,0.000000,9.990000,
79387,62190,20131215,16247,871,6,1,9.990000,0.000000,9.990000,
79390,62191,20131215,20635,871,1,1,9.990000,0.000000,9.990000,
79392,62192,20131215,21612,871,1,1,9.990000,0.000000,9.990000,
79406,62198,20131215,19801,871,6,1,9.990000,0.000000,9.990000,
79430,62208,20131215,13206,871,6,1,9.990000,0.000000,9.990000,
79447,62213,20131215,19736,871,4,1,9.990000,0.000000,9.990000,
79510,62241,20131216,24565,871,8,1,9.990000,0.000000,9.990000,
79514,62243,20131216,12276,871,8,1,9.990000,0.000000,9.990000,
79543,62254,20131216,21761,871,4,1,9.990000,0.000000,9.990000,
79546,62255,20131216,15859,871,6,1,9.990000,0.000000,9.990000,
79549,62257,20131216,20435,871,4,1,9.990000,0.000000,9.990000,
79630,62290,20131217,28956,871,9,1,9.990000,0.000000,9.990000,
79640,62293,20131217,17933,871,10,1,9.990000,0.000000,9.990000,
79649,62295,20131217,15921,871,7,1,9.990000,0.000000,9.990000,
79680,62306,20131217,21397,871,1,1,9.990000,0.000000,9.990000,
79735,62330,20131217,19723,871,4,1,9.990000,0.000000,9.990000,
79796,62353,20131218,15699,871,10,1,9.990000,0.000000,9.990000,
79810,62359,20131218,21905,871,1,1,9.990000,0.000000,9.990000,
79823,62365,20131218,14208,871,10,1,9.990000,0.000000,9.990000,
79845,62376,20131218,12617,871,8,1,9.990000,0.000000,9.990000,
79864,62381,20131218,14584,871,4,1,9.990000,0.000000,9.990000,
79873,62384,20131218,13646,871,9,1,9.990000,0.000000,9.990000,
79946,62410,20131219,15106,871,10,1,9.990000,0.000000,9.990000,
79964,62417,20131219,21686,871,4,1,9.990000,0.000000,9.990000,
79965,62418,20131219,21770,871,1,1,9.990000,0.000000,9.990000,
79968,62419,20131219,20780,871,1,1,9.990000,0.000000,9.990000,
79979,62425,20131219,14028,871,1,1,9.990000,0.000000,9.990000,
79988,62427,20131219,17208,871,8,1,9.990000,0.000000,9.990000,
80025,62439,20131219,12714,871,8,1,9.990000,0.000000,9.990000,
80043,62445,20131219,12084,871,1,1,9.990000,0.000000,9.990000,
80047,62446,20131219,14439,871,1,1,9.990000,0.000000,9.990000,
80052,62447,20131219,14440,871,4,1,9.990000,0.000000,9.990000,
80077,62458,20131219,12251,871,9,1,9.990000,0.000000,9.990000,
80122,62476,20131220,11068,871,9,1,9.990000,0.000000,9.990000,
80130,62480,20131220,12255,871,7,1,9.990000,0.000000,9.990000,
80145,62488,20131220,21640,871,4,1,9.990000,0.000000,9.990000,
80149,62489,20131220,12203,871,6,1,9.990000,0.000000,9.990000,
80151,62490,20131220,20790,871,4,1,9.990000,0.000000,9.990000,
80225,62520,20131220,13119,871,9,1,9.990000,0.000000,9.990000,
80295,62553,20131221,21273,871,1,1,9.990000,0.000000,9.990000,
80412,62598,20131222,21421,871,1,1,9.990000,0.000000,9.990000,
80417,62599,20131222,21460,871,4,1,9.990000,0.000000,9.990000,
80439,62609,20131222,16247,871,6,1,9.990000,0.000000,9.990000,
80444,62611,20131222,13516,871,10,1,9.990000,0.000000,9.990000,
80459,62617,20131222,14596,871,4,1,9.990000,0.000000,9.990000,
80512,62641,20131223,15928,871,8,1,9.990000,0.000000,9.990000,
80515,62642,20131223,15691,871,10,1,9.990000,0.000000,9.990000,
80542,62653,20131223,17194,871,8,1,9.990000,0.000000,9.990000,
80569,62662,20131223,16950,871,6,1,9.990000,0.000000,9.990000,
80578,62665,20131223,12902,871,6,1,9.990000,0.000000,9.990000,
80673,62700,20131224,11114,871,9,1,9.990000,0.000000,9.990000,
80696,62711,20131224,21804,871,1,1,9.990000,0.000000,9.990000,
80747,62734,20131224,12746,871,10,1,9.990000,0.000000,9.990000,
80852,62780,20131225,21636,871,4,1,9.990000,0.000000,9.990000,
80854,62781,20131225,15536,871,6,1,9.990000,0.000000,9.990000,
80902,62803,20131225,22128,871,6,1,9.990000,0.000000,9.990000,
80915,62807,20131225,12252,871,9,1,9.990000,0.000000,9.990000,
80922,62809,20131225,13643,871,9,1,9.990000,0.000000,9.990000,
80953,62822,20131226,11753,871,9,1,9.990000,0.000000,9.990000,
81002,62842,20131226,19062,871,7,1,9.990000,0.000000,9.990000,
81026,62853,20131226,22118,871,6,1,9.990000,0.000000,9.990000,
81032,62855,20131226,14457,871,4,1,9.990000,0.000000,9.990000,
81039,62857,20131226,12027,871,1,1,9.990000,0.000000,9.990000,
81061,62865,20131226,13638,871,9,1,9.990000,0.000000,9.990000,
81119,62886,20131227,12219,871,7,1,9.990000,0.000000,9.990000,
81123,62887,20131227,15084,871,8,1,9.990000,0.000000,9.990000,
81140,62896,20131227,11300,871,6,1,9.990000,0.000000,9.990000,
81147,62898,20131227,22360,871,1,1,9.990000,0.000000,9.990000,
81169,62908,20131227,13664,871,10,1,9.990000,0.000000,9.990000,
81207,62923,20131227,12110,871,4,1,9.990000,0.000000,9.990000,
81231,62932,20131227,13133,871,9,1,9.990000,0.000000,9.990000,
81241,62934,20131227,13630,871,9,1,9.990000,0.000000,9.990000,
81245,62935,20131227,13955,871,9,1,9.990000,0.000000,9.990000,
81278,62947,20131228,15261,871,9,1,9.990000,0.000000,9.990000,
81292,62952,20131228,17890,871,10,1,9.990000,0.000000,9.990000,
81317,62963,20131228,21303,871,4,1,9.990000,0.000000,9.990000,
81321,62965,20131228,20501,871,1,1,9.990000,0.000000,9.990000,
81354,62980,20131228,13594,871,8,1,9.990000,0.000000,9.990000,
81361,62982,20131228,14603,871,4,1,9.990000,0.000000,9.990000,
81369,62984,20131228,12118,871,4,1,9.990000,0.000000,9.990000,
81438,63015,20131229,12254,871,7,1,9.990000,0.000000,9.990000,
81445,63017,20131229,15117,871,8,1,9.990000,0.000000,9.990000,
81460,63022,20131229,22069,871,4,1,9.990000,0.000000,9.990000,
81463,63023,20131229,20474,871,1,1,9.990000,0.000000,9.990000,
81473,63027,20131229,14358,871,1,1,9.990000,0.000000,9.990000,
81500,63039,20131229,14184,871,10,1,9.990000,0.000000,9.990000,
81502,63040,20131229,13505,871,10,1,9.990000,0.000000,9.990000,
81578,63067,20131230,29122,871,9,1,9.990000,0.000000,9.990000,
81585,63069,20131230,12275,871,8,1,9.990000,0.000000,9.990000,
81608,63080,20131230,21799,871,1,1,9.990000,0.000000,9.990000,
81612,63082,20131230,21312,871,1,1,9.990000,0.000000,9.990000,
81629,63090,20131230,12748,871,7,1,9.990000,0.000000,9.990000,
81644,63095,20131230,11821,871,4,1,9.990000,0.000000,9.990000,
81652,63097,20131230,15953,871,4,1,9.990000,0.000000,9.990000,
81684,63109,20131230,13126,871,9,1,9.990000,0.000000,9.990000,
83810,63300,20131231,17187,871,7,1,9.990000,0.000000,9.990000,
83890,63333,20131231,13334,871,1,1,9.990000,0.000000,9.990000,
83901,63337,20131231,15994,871,1,1,9.990000,0.000000,9.990000,
83906,63339,20131231,15491,871,5,1,9.990000,0.000000,9.990000,
83918,63342,20131231,15388,871,4,1,9.990000,0.000000,9.990000,
83944,63350,20131231,14215,871,9,1,9.990000,0.000000,9.990000,
84006,63376,20140101,22339,871,1,1,9.990000,0.000000,9.990000,
84010,63378,20140101,14077,871,6,1,9.990000,0.000000,9.990000,
84061,63401,20140101,17422,871,6,1,9.990000,0.000000,9.990000,
84137,63428,20140102,17185,871,10,1,9.990000,0.000000,9.990000,
84155,63435,20140102,18292,871,9,1,9.990000,0.000000,9.990000,
84206,63459,20140102,13665,871,10,1,9.990000,0.000000,9.990000,
84231,63467,20140102,12029,871,4,1,9.990000,0.000000,9.990000,
84250,63473,20140102,15345,871,4,1,9.990000,0.000000,9.990000,
84277,63483,20140102,11999,871,9,1,9.990000,0.000000,9.990000,
84281,63484,20140102,11996,871,9,1,9.990000,0.000000,9.990000,
84364,63519,20140103,21767,871,4,1,9.990000,0.000000,9.990000,
84400,63533,20140103,12755,871,4,1,9.990000,0.000000,9.990000,
84498,63573,20140104,21708,871,1,1,9.990000,0.000000,9.990000,
84501,63574,20140104,20533,871,4,1,9.990000,0.000000,9.990000,
84506,63575,20140104,14661,871,6,1,9.990000,0.000000,9.990000,
84512,63577,20140104,23083,871,6,1,9.990000,0.000000,9.990000,
84538,63590,20140104,18523,871,6,1,9.990000,0.000000,9.990000,
84559,63599,20140104,15349,871,4,1,9.990000,0.000000,9.990000,
84574,63605,20140104,14032,871,9,1,9.990000,0.000000,9.990000,
84637,63626,20140105,29118,871,9,1,9.990000,0.000000,9.990000,
84683,63645,20140105,21801,871,4,1,9.990000,0.000000,9.990000,
84727,63664,20140105,13539,871,10,1,9.990000,0.000000,9.990000,
84728,63665,20140105,12591,871,8,1,9.990000,0.000000,9.990000,
84757,63679,20140105,14211,871,9,1,9.990000,0.000000,9.990000,
84790,63691,20140106,15241,871,9,1,9.990000,0.000000,9.990000,
84816,63701,20140106,13680,871,10,1,9.990000,0.000000,9.990000,
84820,63703,20140106,13661,871,10,1,9.990000,0.000000,9.990000,
84831,63708,20140106,22070,871,4,1,9.990000,0.000000,9.990000,
84833,63709,20140106,14566,871,6,1,9.990000,0.000000,9.990000,
84837,63710,20140106,21243,871,4,1,9.990000,0.000000,9.990000,
84853,63716,20140106,13757,871,1,1,9.990000,0.000000,9.990000,
84877,63727,20140106,16022,871,1,1,9.990000,0.000000,9.990000,
84967,63763,20140107,14998,871,7,1,9.990000,0.000000,9.990000,
84977,63766,20140107,16260,871,10,1,9.990000,0.000000,9.990000,
84983,63768,20140107,17199,871,8,1,9.990000,0.000000,9.990000,
85001,63777,20140107,21164,871,4,1,9.990000,0.000000,9.990000,
85004,63778,20140107,21463,871,4,1,9.990000,0.000000,9.990000,
85031,63789,20140107,13534,871,10,1,9.990000,0.000000,9.990000,
85034,63790,20140107,13609,871,10,1,9.990000,0.000000,9.990000,
85040,63792,20140107,12771,871,4,1,9.990000,0.000000,9.990000,
85042,63793,20140107,16654,871,6,1,9.990000,0.000000,9.990000,
85058,63800,20140107,13971,871,9,1,9.990000,0.000000,9.990000,
85120,63824,20140108,13563,871,10,1,9.990000,0.000000,9.990000,
85143,63833,20140108,16827,871,10,1,9.990000,0.000000,9.990000,
85168,63844,20140108,23271,871,4,1,9.990000,0.000000,9.990000,
85180,63849,20140108,22100,871,6,1,9.990000,0.000000,9.990000,
85210,63861,20140108,19740,871,1,1,9.990000,0.000000,9.990000,
85260,63880,20140109,18130,871,8,1,9.990000,0.000000,9.990000,
85278,63887,20140109,18221,871,9,1,9.990000,0.000000,9.990000,
85283,63889,20140109,15581,871,9,1,9.990000,0.000000,9.990000,
85307,63900,20140109,14244,871,6,1,9.990000,0.000000,9.990000,
85353,63920,20140109,12400,871,8,1,9.990000,0.000000,9.990000,
85361,63923,20140109,13714,871,1,1,9.990000,0.000000,9.990000,
85377,63927,20140109,16000,871,6,1,9.990000,0.000000,9.990000,
85389,63930,20140109,12773,871,1,1,9.990000,0.000000,9.990000,
85403,63937,20140109,14225,871,9,1,9.990000,0.000000,9.990000,
85442,63955,20140110,15063,871,8,1,9.990000,0.000000,9.990000,
85449,63958,20140110,15931,871,7,1,9.990000,0.000000,9.990000,
85454,63960,20140110,16575,871,10,1,9.990000,0.000000,9.990000,
85467,63965,20140110,11724,871,6,1,9.990000,0.000000,9.990000,
85474,63968,20140110,21745,871,6,1,9.990000,0.000000,9.990000,
85479,63969,20140110,13858,871,4,1,9.990000,0.000000,9.990000,
85484,63970,20140110,23458,871,6,1,9.990000,0.000000,9.990000,
85509,63980,20140110,15369,871,1,1,9.990000,0.000000,9.990000,
85544,63994,20140110,14671,871,9,1,9.990000,0.000000,9.990000,
85568,64001,20140111,17724,871,9,1,9.990000,0.000000,9.990000,
85605,64019,20140111,21625,871,1,1,9.990000,0.000000,9.990000,
85608,64020,20140111,21639,871,1,1,9.990000,0.000000,9.990000,
85609,64021,20140111,12074,871,6,1,9.990000,0.000000,9.990000,
85626,64027,20140111,14786,871,8,1,9.990000,0.000000,9.990000,
85633,64029,20140111,24555,871,10,1,9.990000,0.000000,9.990000,
85661,64038,20140111,15404,871,4,1,9.990000,0.000000,9.990000,
85677,64042,20140111,11032,871,9,1,9.990000,0.000000,9.990000,
85748,64069,20140112,17792,871,10,1,9.990000,0.000000,9.990000,
85752,64070,20140112,16829,871,10,1,9.990000,0.000000,9.990000,
85756,64071,20140112,16822,871,10,1,9.990000,0.000000,9.990000,
85780,64082,20140112,21908,871,1,1,9.990000,0.000000,9.990000,
85783,64083,20140112,14480,871,6,1,9.990000,0.000000,9.990000,
85788,64085,20140112,13231,871,6,1,9.990000,0.000000,9.990000,
85816,64097,20140112,11128,871,1,1,9.990000,0.000000,9.990000,
85824,64099,20140112,13215,871,4,1,9.990000,0.000000,9.990000,
85888,64125,20140113,21055,871,8,1,9.990000,0.000000,9.990000,
85900,64129,20140113,12280,871,7,1,9.990000,0.000000,9.990000,
85914,64136,20140113,21938,871,1,1,9.990000,0.000000,9.990000,
85915,64137,20140113,21338,871,4,1,9.990000,0.000000,9.990000,
85952,64153,20140113,12952,871,4,1,9.990000,0.000000,9.990000,
86022,64184,20140114,17948,871,10,1,9.990000,0.000000,9.990000,
86052,64199,20140114,20518,871,4,1,9.990000,0.000000,9.990000,
86057,64201,20140114,13758,871,6,1,9.990000,0.000000,9.990000,
86087,64214,20140114,15995,871,4,1,9.990000,0.000000,9.990000,
86091,64215,20140114,15167,871,1,1,9.990000,0.000000,9.990000,
86098,64216,20140114,15351,871,1,1,9.990000,0.000000,9.990000,
86192,64252,20140115,15929,871,10,1,9.990000,0.000000,9.990000,
86222,64264,20140115,23263,871,1,1,9.990000,0.000000,9.990000,
86226,64266,20140115,20542,871,4,1,9.990000,0.000000,9.990000,
86231,64267,20140115,20409,871,1,1,9.990000,0.000000,9.990000,
86232,64268,20140115,21287,871,4,1,9.990000,0.000000,9.990000,
86242,64272,20140115,14936,871,7,1,9.990000,0.000000,9.990000,
86261,64281,20140115,15365,871,4,1,9.990000,0.000000,9.990000,
86313,64302,20140116,15603,871,9,1,9.990000,0.000000,9.990000,
86330,64309,20140116,17183,871,8,1,9.990000,0.000000,9.990000,
86363,64324,20140116,20522,871,4,1,9.990000,0.000000,9.990000,
86434,64355,20140116,16098,871,6,1,9.990000,0.000000,9.990000,
86452,64362,20140116,14046,871,9,1,9.990000,0.000000,9.990000,
86499,64377,20140117,12373,871,7,1,9.990000,0.000000,9.990000,
86511,64383,20140117,29189,871,9,1,9.990000,0.000000,9.990000,
86525,64389,20140117,24837,871,8,1,9.990000,0.000000,9.990000,
86590,64417,20140117,11300,871,6,1,9.990000,0.000000,9.990000,
86596,64419,20140117,14175,871,10,1,9.990000,0.000000,9.990000,
86612,64425,20140117,19749,871,4,1,9.990000,0.000000,9.990000,
86639,64434,20140117,14031,871,9,1,9.990000,0.000000,9.990000,
86695,64453,20140118,17196,871,7,1,9.990000,0.000000,9.990000,
86699,64454,20140118,12495,871,8,1,9.990000,0.000000,9.990000,
86733,64469,20140118,15677,871,7,1,9.990000,0.000000,9.990000,
86759,64481,20140118,14904,871,6,1,9.990000,0.000000,9.990000,
86821,64510,20140118,14218,871,9,1,9.990000,0.000000,9.990000,
86898,64539,20140119,21855,871,10,1,9.990000,0.000000,9.990000,
86910,64542,20140119,17221,871,8,1,9.990000,0.000000,9.990000,
86925,64548,20140119,16821,871,8,1,9.990000,0.000000,9.990000,
86934,64552,20140119,21433,871,4,1,9.990000,0.000000,9.990000,
86936,64553,20140119,21934,871,4,1,9.990000,0.000000,9.990000,
86996,64581,20140119,13597,871,8,1,9.990000,0.000000,9.990000,
87013,64586,20140119,15492,871,1,1,9.990000,0.000000,9.990000,
87017,64587,20140119,15203,871,4,1,9.990000,0.000000,9.990000,
87022,64588,20140119,15280,871,4,1,9.990000,0.000000,9.990000,
87025,64589,20140119,15322,871,1,1,9.990000,0.000000,9.990000,
87059,64599,20140119,14039,871,9,1,9.990000,0.000000,9.990000,
87062,64600,20140119,14064,871,9,1,9.990000,0.000000,9.990000,
87111,64618,20140120,16596,871,7,1,9.990000,0.000000,9.990000,
87119,64622,20140120,11951,871,9,1,9.990000,0.000000,9.990000,
87149,64633,20140120,15162,871,6,1,9.990000,0.000000,9.990000,
87150,64634,20140120,21906,871,1,1,9.990000,0.000000,9.990000,
87152,64635,20140120,21337,871,1,1,9.990000,0.000000,9.990000,
87186,64649,20140120,13589,871,7,1,9.990000,0.000000,9.990000,
87190,64650,20140120,17539,871,6,1,9.990000,0.000000,9.990000,
87205,64655,20140120,12772,871,1,1,9.990000,0.000000,9.990000,
87263,64675,20140120,17242,871,9,1,9.990000,0.000000,9.990000,
87270,64677,20140121,16207,871,8,1,9.990000,0.000000,9.990000,
87277,64680,20140121,21372,871,9,1,9.990000,0.000000,9.990000,
87281,64681,20140121,28944,871,9,1,9.990000,0.000000,9.990000,
87300,64689,20140121,12484,871,8,1,9.990000,0.000000,9.990000,
87304,64690,20140121,13517,871,10,1,9.990000,0.000000,9.990000,
87335,64701,20140121,21322,871,1,1,9.990000,0.000000,9.990000,
87361,64711,20140121,14726,871,1,1,9.990000,0.000000,9.990000,
87414,64733,20140122,15678,871,7,1,9.990000,0.000000,9.990000,
87438,64746,20140122,17338,871,6,1,9.990000,0.000000,9.990000,
87444,64748,20140122,16959,871,6,1,9.990000,0.000000,9.990000,
87465,64759,20140122,12732,871,7,1,9.990000,0.000000,9.990000,
87482,64765,20140122,17551,871,6,1,9.990000,0.000000,9.990000,
87511,64776,20140122,18196,871,9,1,9.990000,0.000000,9.990000,
87549,64792,20140123,15242,871,9,1,9.990000,0.000000,9.990000,
87591,64812,20140123,21751,871,4,1,9.990000,0.000000,9.990000,
87594,64813,20140123,15478,871,6,1,9.990000,0.000000,9.990000,
87598,64815,20140123,21706,871,1,1,9.990000,0.000000,9.990000,
87639,64833,20140123,12399,871,8,1,9.990000,0.000000,9.990000,
87649,64836,20140123,19739,871,4,1,9.990000,0.000000,9.990000,
87653,64837,20140123,13705,871,1,1,9.990000,0.000000,9.990000,
87660,64839,20140123,15411,871,4,1,9.990000,0.000000,9.990000,
87729,64863,20140124,14154,871,7,1,9.990000,0.000000,9.990000,
87742,64870,20140124,22967,871,1,1,9.990000,0.000000,9.990000,
87811,64897,20140125,16206,871,8,1,9.990000,0.000000,9.990000,
87847,64912,20140125,14906,871,6,1,9.990000,0.000000,9.990000,
87851,64913,20140125,21236,871,1,1,9.990000,0.000000,9.990000,
87855,64915,20140125,20390,871,1,1,9.990000,0.000000,9.990000,
87948,64959,20140126,25017,871,9,1,9.990000,0.000000,9.990000,
87981,64974,20140126,21718,871,4,1,9.990000,0.000000,9.990000,
87986,64976,20140126,21578,871,1,1,9.990000,0.000000,9.990000,
88052,65001,20140126,12774,871,4,1,9.990000,0.000000,9.990000,
88056,65002,20140126,15396,871,1,1,9.990000,0.000000,9.990000,
88155,65042,20140127,14084,871,6,1,9.990000,0.000000,9.990000,
88196,65062,20140127,19812,871,4,1,9.990000,0.000000,9.990000,
88205,65064,20140127,15193,871,4,1,9.990000,0.000000,9.990000,
88286,65097,20140128,13691,871,10,1,9.990000,0.000000,9.990000,
88313,65111,20140128,20643,871,4,1,9.990000,0.000000,9.990000,
88321,65115,20140128,13835,871,7,1,9.990000,0.000000,9.990000,
88358,65131,20140128,19780,871,4,1,9.990000,0.000000,9.990000,
88398,65144,20140128,14210,871,9,1,9.990000,0.000000,9.990000,
90602,65330,20140129,12548,871,8,1,9.990000,0.000000,9.990000,
90611,65334,20140129,29320,871,9,1,9.990000,0.000000,9.990000,
90619,65337,20140129,18160,871,10,1,9.990000,0.000000,9.990000,
90643,65348,20140129,15008,871,6,1,9.990000,0.000000,9.990000,
90646,65349,20140129,21786,871,4,1,9.990000,0.000000,9.990000,
90700,65372,20140129,15737,871,1,1,9.990000,0.000000,9.990000,
90723,65382,20140129,14276,871,9,1,9.990000,0.000000,9.990000,
90782,65404,20140130,18147,871,10,1,9.990000,0.000000,9.990000,
90825,65423,20140130,13300,871,1,1,9.990000,0.000000,9.990000,
90850,65433,20140130,15944,871,1,1,9.990000,0.000000,9.990000,
90905,65455,20140131,18171,871,8,1,9.990000,0.000000,9.990000,
90925,65463,20140131,17972,871,10,1,9.990000,0.000000,9.990000,
90952,65473,20140131,13423,871,6,1,9.990000,0.000000,9.990000,
90994,65492,20140131,15992,871,4,1,9.990000,0.000000,9.990000,
91054,65516,20140201,21936,871,4,1,9.990000,0.000000,9.990000,
91058,65517,20140201,20655,871,1,1,9.990000,0.000000,9.990000,
91063,65518,20140201,20408,871,1,1,9.990000,0.000000,9.990000,
91065,65519,20140201,12969,871,6,1,9.990000,0.000000,9.990000,
91068,65520,20140201,11711,871,6,1,9.990000,0.000000,9.990000,
91119,65540,20140201,16067,871,1,1,9.990000,0.000000,9.990000,
91125,65541,20140201,12904,871,4,1,9.990000,0.000000,9.990000,
91175,65561,20140202,18140,871,8,1,9.990000,0.000000,9.990000,
91198,65570,20140202,13847,871,10,1,9.990000,0.000000,9.990000,
91216,65577,20140202,13303,871,6,1,9.990000,0.000000,9.990000,
91217,65578,20140202,21292,871,1,1,9.990000,0.000000,9.990000,
91220,65579,20140202,22340,871,4,1,9.990000,0.000000,9.990000,
91258,65600,20140202,12558,871,8,1,9.990000,0.000000,9.990000,
91265,65603,20140202,15897,871,4,1,9.990000,0.000000,9.990000,
91294,65615,20140202,14238,871,9,1,9.990000,0.000000,9.990000,
91320,65627,20140203,16204,871,7,1,9.990000,0.000000,9.990000,
91337,65635,20140203,22925,871,9,1,9.990000,0.000000,9.990000,
91342,65636,20140203,18166,871,10,1,9.990000,0.000000,9.990000,
91348,65638,20140203,21102,871,8,1,9.990000,0.000000,9.990000,
91378,65650,20140203,12147,871,6,1,9.990000,0.000000,9.990000,
91382,65652,20140203,13268,871,6,1,9.990000,0.000000,9.990000,
91408,65664,20140203,12555,871,7,1,9.990000,0.000000,9.990000,
91467,65685,20140204,17331,871,9,1,9.990000,0.000000,9.990000,
91469,65686,20140204,13777,871,10,1,9.990000,0.000000,9.990000,
91488,65694,20140204,12944,871,6,1,9.990000,0.000000,9.990000,
91493,65695,20140204,21800,871,4,1,9.990000,0.000000,9.990000,
91496,65696,20140204,14611,871,6,1,9.990000,0.000000,9.990000,
91498,65697,20140204,20388,871,1,1,9.990000,0.000000,9.990000,
91519,65707,20140204,13943,871,4,1,9.990000,0.000000,9.990000,
91544,65719,20140204,12625,871,7,1,9.990000,0.000000,9.990000,
91553,65722,20140204,14740,871,4,1,9.990000,0.000000,9.990000,
91559,65724,20140204,17037,871,6,1,9.990000,0.000000,9.990000,
91626,65748,20140205,12546,871,8,1,9.990000,0.000000,9.990000,
91633,65750,20140205,17333,871,9,1,9.990000,0.000000,9.990000,
91653,65762,20140205,21628,871,1,1,9.990000,0.000000,9.990000,
91657,65763,20140205,20504,871,4,1,9.990000,0.000000,9.990000,
91811,65826,20140206,15564,871,6,1,9.990000,0.000000,9.990000,
91876,65851,20140206,12784,871,1,1,9.990000,0.000000,9.990000,
91885,65854,20140206,15121,871,9,1,9.990000,0.000000,9.990000,
91891,65856,20140206,14308,871,9,1,9.990000,0.000000,9.990000,
91946,65880,20140207,18143,871,7,1,9.990000,0.000000,9.990000,
